id,title,body,category,priority,title_length,body_length
175,Doc: manuale operativo vendite,Query di ricerca clienti lenta: manca indice sulla colonna 'Partita IVA'. Ogni ricerca fa full table scan. Creare indice per migliorare tempi di risposta. Attività di tuning DB standard.,Tecnico,bassa,30,186
176,Domanda: funzionamento teorico preventivi,Emergenza: rilevata perdita dati lciente Bixio-Gualtieri e figli su ambiente produzione. Informazioni inserite ieri in catalogo non più disponibili. Query ricerca restituiscono errore 500. Dati critici per fatzione ordine ORD-14113 e reportistica. Impossibile recuperare anagrafiche e storico transazioni. Richiesto intervento immediato per ripristino. con negoziazione con fattura,Tecnico,alta,41,381
177,"Emergenza: perdita dati cliente Tedesco, Ajello e Botticelli SPA su ambiente staging",error generazione PDF report vendite mensile. Il report esce con formattazione sballata nelle ultime pagine. I dati snoo leggibili ma il documento è brutto da inviare al board. Correggere template di stampa.,Tecnico,alta,84,207
178,Performance degradate: dashboard impiega 15s (utenti lamentano) con suggerimento fattura per pagamento,sys. completamente bloccato durante generazione preventivi per cliente Valmarana-Marangoni Group. Il modulo fatturazione va in crash con error 500 quando si tenta calcolo per Linea Accessori. Team commerciale impossibiltiato a inviare offerte. Scadenza opportunità entro entro 2 ore. Ripristino urgentissimo necessario per non perdere vendita.,Tecnico,alta,102,343
179,Disallineamento magazzino: giacenze web vs ERP errate con listino con pianificare - negoziazione,Qurey di ricerac clienti lenta: manca indice sulla colonna 'Partita IVA'. Ogni ricerca fa full table scan. Creare indice per migliorare tempi di risposta. Attività di tuning DB standard. per preventivo per preventivoa,Tecnico,bassa,96,217
180,Pianificazione: upgrade minore v2.3.1,nIfo su messaggio di cortesia in processo ordini. Il testo visualizzato è corretto ma potrebbe essere più gentile. Valutare rewording per prossima release testi. Modifica editoriale di bassa rilevanza tecnica. - scadenza,Tecnico,bassa,37,220
181,Performance degradate: dashboard impiega 15s (utenti lamentano) per listino con pagamento,"Domanda generica su logica funzionamento sconti in Linea Enterprsie. Serve per aggioranre il wiki interno e formare i junior. Il sistema funziona come atteso, si richiede solo conferma teorica della formula. Da gestire a tempo perso come attività di knowledge sharing. con lieve",Tecnico,media,89,278
182,Performance degradate: dashboard impiega 15s (utenti lamentano) con negoziazione importo,"L'utente giulia.verdi segnala error 'Access Denied' su una specifica cartella. I permessi sembrano corretti a sys. L'utente può lavorare su altre cartelle, ma quella specifica è inaccessibile. Verificare ACL su file server. con pianificare - negoziazione",Tecnico,media,88,254
183,Info: codice ERR_TIMEOUT (falso positivo),Il job notturno di miportazione dati ha saltato 5 record su 1000. Errore di validazione sui campi data. I restanti 995 record sono ok. Analizzare i 5 scrati e caprie perché il formato data era errato. con disponibilità - condizioni commerciali,Tecnico,media,41,243
184,Domanda: funzionamento teorico preventivi - suggerimento negoziazione,"Domanda generica su logica funzionamento sconti in Linea Basic. Serve per aggiornare il wiki interno e formare i junior. Il sys funziona come atteso, si richiede solo conferma teorica della formula. Da gestire a tempo perso come attività di knowledge sharing.. Segnalato anche  richiesta esterna",Tecnico,bassa,69,295
185,Segnalazione: glitch grafico test,"Blocco totale inserimento ordini nel sys. Impossibile salvare ordine ORD-72114 per cliente Mercadante, Mazzi e Trobbiani Group. Modulo assistenza restituisce error ""504"" e non completa operazione. Processo comm fermo da 15 or.e Cliente attende conferma per ordine da 1154.67. Assistenza tecnica immediata richiesta per sblocco., problema su configurazione - sconto scadenza con preventivo",Tecnico,media,33,388
186,Wishlist: estetica interfaccia reportistica,"L'utente admin_01 segnala errore 'Access Denied' su una specifica cartella. I permessi sembrano corretti a system. L'utente può lavorare su altre cartelle, ma quella specifica è inaccessibile. Verificare ACL su file server.",Tecnico,media,43,223
187,Disallineamento magazzino: giacenze web vs ERP errate,Lentezza eccessiva nel caricamento della dashboard report evndite. Impiega 15 secondi per aprirsi invece dei soliti 2. Il sistema è utilizzabile ma la navigazione è frustrante per gli utenti. Probabile query non ottimizzata su DB produzione.r,Tecnico,media,53,242
188,sys bloccato durante generazione preventivi per Gabbana-Ioppi SPA,err. generazione PDF report vendite mensile. Il report esce con formattazione sballata nelle ultime pagine. I dtai sono leggibili ma il documento è brutto da inviare al board. Correggere template di stampa.. Segnalato anche modulo negoziazione per condizioni commerciali,Tecnico,alta,65,270
189,Pianificazione: upgrade minore v3.0.0,Glitch visuale nella tabella ordnii: la colonna 'Totale' a volte appare vuota. Facendo refresh della pagina i dati compaiono. pb intermittente che genera confusione nel reparto vendite. Non blocca gli rodini ma genera chiamate di assistenza inutili.,Tecnico,media,37,249
190,Domanda: funzionamento teorico preventivi,"Domanda generica su logica funzionamento sconti in Linea Premium. Serve per aggiornare il wiki interno e formare i junior. Il system funziona come atteso, si richiede solo conferma teorica della formula. Da gestire a tempo perso come attività di knowledge sharing., problema su timeout per lieve ordine urgente per bonifico",Tecnico,alta,41,323
191,Info: tracciamento attività clienti,problem generazione PDF report vendite mensile. Il report esce con formattazione sballata nelle ultime pagine. I dati sono leggibili ma il documento è brutto da inviare al board. Correggere template di stampa.. Segnalato anche assistenza,Tecnico,bassa,35,237
192,Roadmap: supporto futuro Sistema Gestionale,Anomalia nel calcolo sconti: il modulo vendite applica l'IVA al 22% anche sull'esente. Succede solo con clienti esteri. Gli ordini venogno processati ma con impotri errati che vanno corretit a mano. Bug funzionale da risolvere per evitare lavoro manuale.,Tecnico,media,43,254
193,Wishlist: estetica interfaccia vendite,Anomalia nel calcolo sconti: il modulo vendite applica l'IVA al 22% anche sull'esente. Succede solo con clienti esteri. Gli ordini vengono processati ma con importi errati che vanno corretti a mano. Bug funzionale da risolvere per evitare lvaoro manuale.,Tecnico,media,38,254
194,login negato parziale: cartella specifica inaccessibile,Info su messaggio di cortesia in processo ordini. Il testo visualizzato è corretto ma potrebbe essere più gentile. Valutare rewording per prossima release testi. Modifica editoriale di bassa rilevanza tecnica.,Tecnico,media,55,209
195,Pianificazione: upgrade minore v2.3.1,"Curiosità su dati storcii cliente: ho notato record vecchi di 5 anni. Non creano problemi, ma volevo capire la policy di retention. Solo per mia informazione personale, nessuna azione correttiva richiesta. Chiudere il ticket dopo breve risposta informativa.. Segnalato anche account",Tecnico,bassa,37,282
196,Info: codice NullPointerException (falso positivo) - sconto per pianificare per scadenza,Glitch visuale nella tabella ordini: la colonna 'Totale' a volte appare vuota. Facendo refresh della pagina i dati compaiono. Problema intermittente che genera confusione nel reparto vendite. Non blocca gli ordini ma genera chimaate di assistenza inutili. - condizioni commerciali con pianificare,Tecnico,media,88,296
197,"Emergenza: perdita dati cliente Trupiano, Goldstein e Biagi s.r.l. su ambiente produzione",Glitch visuale nella tabella ordini: la colonna 'Totale' a volte appare vuota. Facendo refresh della pagina i dati compaiono. Problema intermittente che genera confusione nel reparto vendite. Non blocca gli ordini ma genera chiamate di assistenza inutili.,Tecnico,alta,89,255
198,Roadmap: supporto futuro ERP - pianificare,"Log del server application pieno di warning 'Connection Reset'. Il servizio non è mai andato down, ma i log crescono di 1GB al giorno. Rischio saturazione disco se non si indaga la causa. Situazione da monitorare e correggere prima che diventi critica.",Tecnico,bassa,42,252
199,URGENTE: Sistema produzione down - impossibile accedere a fatturazione - scadenza - condizioni commerciali,Lentezza eccessiva nel caricamento della dashboard gestione utenti. Impiega 15 secondi per aprirsi invece dei soliti 2. Il sistema è utilizzabile ma la navigazione è frustrante per gli utenti. Probabile query non ottimizzata su DB produzione.,Tecnico,alta,106,242
200,URGENTE: Sistema sviluppo down - impossibile accedere a fatturazione,"Log del server application pieno di warning 'Connection Reset'. Il servizio non è mai andato down, ma i log crescono di 1GB al giorno. Rischio saturazione disco se non si indaga la causa. Situazione da monitorare e correggere prima che diventi critica. con listino",Tecnico,alta,68,264
201,Coda email bloccata: 50 messaggi in attesa (ritardo comunicazioni),"Richiesta PDF aggiornato del manuale utente modulo catalogo. La versione sul server è obsoleta (manca capitolo 5). Non sevre per attività correnti, ma per completezza archivio documentale. Inviare file uqando disponibile.",Tecnico,bassa,66,221
202,Disallineamento magazzino: giacenze web vs ERP errate,Feedback su usabilità interfaccia ordini: i colori dei grafici sono poco leggibili. rPoblema puramente cosmetico che non impatta le funzionalità. Valutare restyling grafico uqando si metterà mano al frontend. Segnalazione di bassa priorità per backlog UX. con negoziazione disponibilità fatturac,Tecnico,media,53,295
203,Analisi: statistiche log fatturazione,"Blocco totale inserimento oridni nel sistem.a Impossibile salvare ordine ORD-51958 per cliente Baroffio s.r.l.. Modulo fatturazione restituisce errore ""NullPointerException"" e non completa operazione. Processo commericale fermo da 15 ore. Cliente tatende conferma per ordine da 1223.5. Assistenza tecnica immediata richiesta per sblocco., problema su sistemai",Tecnico,media,37,359
204,Wishlist: estetica interfaccia ordini,"Studio statistico sui log di accesso al modulo ordini. Raccolta dati grezzi per tesi di ottimizzazione database. Nsesun errore da investigare, solo data minnig su storico. Processo da lanciare in background senza priorità. lieve pagamento",Tecnico,media,37,238
205,Segnalazione: glitch grafico staging,"Sessione di test esplorativo su ambiente staging per nuovi assunti. Utilizzo sandbox per prendree confidenza con le funzioni base. Nessun output atteso, solo tatività didattica. Non richiede supervisione senior.. Segnalato anche configurazione con listino con pianificare",Tecnico,bassa,36,271
206,Vulnerabilità security: patch richiesta entro 30gg con pagamento con preventivo - scadenza,"Sistmea completamente bloccato durante generazione preventivi per cliente Borromini, Tagliafierro e Pincherle e figli. Il modulo ordini va in crash con errore SQL_ERROR_1045 quando si etnta calcolo per Linea Basic. Team commerciale impossibilitato a inviare offerte. Scadenza opportunità entro in giornata. Ripristino urgente necessario per non perdere vendita.",Tecnico,alta,90,361
207,Segnalazione: glitch grafico pre-produzione,"Il servizio di invio email automatiche si è inceppato per 2 ore. Ora ha ripreso, ma c'è una coda di 50 email in attesa. Monitorare lo smaltimento della coda per assicurarsi che non si blocchi di nuovo. Verificare configurazione SMTP relay.",Tecnico,media,43,239
208,Formattazione rotta: PDF report illeggibile - pagamento condizioni commerciali,Query di ricerca clienti lenta: manca indice sulla colonna 'Partita IVA'. Ogni ricerca fa full table scan. Creare indice per migliorare tempi di risposta. Attività di tuning DB standard.,Tecnico,bassa,78,186
209,Domanda: funzionamento teorico preventivi,"Timeout sporadici durante l'update delle anargafiche su fatzione. Succede cirac 1 volta su 10 tentativi. Riprova e funziona. Indice di instabilità del database che va indagata, anche se non blocca il lavoro.",Tecnico,media,41,207
210,Glitch intermittente: tabella ordini a volte vuota - sconto con preventivo,"Richiesta PDF aggiornato del manuale utente modulo catalogo. La versione sul server è obsoleta (manca capitolo 5). Non serve per attività correnti, ma per completezza archivio documentale. Inviare file quando disponiblie. - disponibilitàp",Tecnico,media,74,238
211,Glitch intermittente: tabella ordini a volte vuota,"Log del server application pieno di warning 'Connection Reset'. Il servizio non è mai andato down, ma i log crescono di 1GB al giorno. Rischio saturazione disco se non si indaga la causa. Situazione da monitorare e correggere pirma che diventi critica.",Tecnico,media,50,252
212,Info: codice OutOfMemoryError (falso positivo) per lieve,"Draft pianificazione manutenzione v3.0.0 per l'anon prossimo. Inizio raccolta requisiti preliminari per upgrade futuro. Attività di studio fattibilità a lugno termine. Nessuna scadenza imminente, solo fase di brainstorming tecnico.",Tecnico,bassa,56,231
213,Sistema bloccato durante generazione preventivi per Vismara Group,Glitch visuale nella tabella ordini: la colonna 'Ttoale' a volte appare vuota. Facendo refresh della pagina i dati compaiono. Problema intermittente che genera confusione nel reparto vendite. Non blocca gli ordini ma genera chiamate di assistenza inutili. per bonifico,Tecnico,alta,65,268
214,Servizio vendite non risponde - blocco operativo vendite con disponibilità per importo per disponibilità,"Crash critico del modulo vendite durante elaborazione ordini cliente. Il system si blocca quando si tenta di confermare ordine ORD-91389 per Solimena, Sagnelli e Leonardi s.r.l.. Errore 504 impedisce completamento transazioni. Il reparto commerciale non può processare ordini per 616.57. Necessario ripristino immediato servizio su mabiente sviluppo. - pagamento per pianificare",Tecnico,alta,104,378
215,Storico: dati transazioni passati,"Richiesta PDF aggioranto del manuale utente modulo magazzino. La versione sul server è obsoleta (manca capitolo 5). Non serve per attività correnti, ma per completezza archivio documentale. Inviare file quando disponibile. - scadenza listino",Tecnico,bassa,33,241
216,Roadmap: supporto futuro CRM - sconto,Lentezza eccessiva nel caricamento della dashboard report vendite. Impiega 15 secondi per aprirsi invece dei soliti 2. Il sistema è utilizzabile ma la navigazione è frustrante per gli utenti. Probabile query non ottimizzata su DB pre-produzione.,Tecnico,media,37,245
217,Test: funzionalità sandbox produzione,Suggerimento per futura roadmap evolutiva del modulo fatzione. Sarebbe utile valuatre una ristrutturazione dei menu per il prossimo major update. Nessuna fretta: inserire in wishlist per discussione trimestrale. Proposta puramente estetica/funzionale per il futuro. scadenza suggerimentoo,Tecnico,media,37,288
218,Disallineamento magazzino: giacenze web vs ERP errate fattura per sconto per negoziazione,Glitch visuale nella tabella ordini: la colonna 'Totale' a volte appare vuota. Facendo refresh della pagina i dati compaiono. issue intermittente che genera confusione nel reparto vendite. Non blocca gli ordini ma genera chiamate di assistenza inutili. per pagamentor,Tecnico,media,89,267
219,Analisi: statistiche log clienti,Disallineamento giacenze magazzino tra ERP e e-commerce. Alcuni articoli risultano disponibili online ma sono a zero in magazzino. iRschio ordini non evadibili. Forzare una sincronizzazione completa stanotte.,Tecnico,bassa,32,208
220,Query lenta: ricerca clienti senza indice (full scan),Query di ricerca clienti lenta: manca idnice sulla colonna 'Partita IVA'. Ogni ricerca fa full table scan. Creare inidce per migliorare tempi di risposta. Attività di tuning DB standard.,Tecnico,media,53,186
221,Doc: manuale operativo reportistica,Crash critical del modulo reportistica durante elaborazione ordini cliente. Il sistema si blocca quando si tenta di confermare ordine ORD-12351 per Pizziol SPA. Errore 504 impedisce completamento transazioni. Il reparto commerciale non può processare ordini per 75.532. Necessario ripristino immediato servizio su mabiente pre-produzione. - scadenza disponibilità,Tecnico,alta,35,363
222,Nota: monitoraggio passivo pre-produzione pagamento con sconto,Suggerimento per futura roadmap evolutiva del modulo doczione. Sarebbe utile valutare una ristrutturazione dei menu per il prossimo major pudate. Nessuna fretta: inserire in wishlist per discussione trimestrale. Proposta puramente estetica/funzionale per il futuro.a,Tecnico,bassa,62,266
223,Errore job notturno: 5 record scartati su 1000 per pianificare per condizioni commerciali,"Domanda generica su logica funzionamento sconti in Linea Enterprise. Serve per aggiornare il iwki interno e formare i junior. Il sys. funziona come atteso, si richiede solo conferma teorica della formula. Da gestire a tempo perso come attività di knowledge sahring.o",Tecnico,media,89,266
224,Instabilità DB: timeout random su update anagrafiche,"Pianificazione attività di shadowing per upgrade sistema CRM. Vorrei assistere alle operazioni della prossima settimana per imparare. Nessun intervento attivo richiesto, solo presenza come osservatore. Attività di formazione interna on-the-job.",Tecnico,media,52,244
225,Info: tracciamento attività vendite,"Sessione di test esplorativo su ambiente produzione per nuovi assunti. Utilizzo sandbox per prendere confidenza con le funzioni base. Nessun output atteso, solo attività didattica. Non richiede supervisione senior. listino",Tecnico,media,35,222
226,Roadmap: supporto futuro CRM,Query di ricecra clienti lenta: manca indice sulla colonna 'Partita IVA'. Ogni ricerca fa full table scan. Creare indice per migliorare tempi di risposta. Attività di tuning DB standard. - suggerimento lieve - pianificarea,Tecnico,bassa,28,222
227,Roadmap: supporto futuro CRM,Disallineamento giacenze magazzino tra ERP e e-commerce. Alcuni articoli risultano disponibili online ma sono a zero in magazzino. Rischio ordini non evadibili. Forzare una sincronizzazione completa stanotte.b,Tecnico,media,28,209
228,URGENTE: Sistema pre-produzione down - impossibile accedere a fatturazione,"Draft pianificazione manutenzione v3.0.0 per l'anno prossimo. Inizio raccolta requisiti preliminari per upgrade futuro. Attività di studio fattibilità a lungo termine. Nessuna scadenza imminente, solo fase di brainstorming tech. per lieve lieve con negoziazione",Tecnico,alta,74,261
229,Analisi: statistiche log assistenza,"Curiosità su dati storici cliente: ho notato record vecchi di 5 anni. Non creano problemi, ma volevo capire la policy di retention. Solo per mia informazione personale, nessuna azione correttiva richiesta. Chiudere il ticket dopo breve risposta informativa. per listino",Tecnico,bassa,35,269
230,Bug funzionale: sconto IVA non calcolato su estero - fattura per fattura,Info su messaggio di cortesia in processo ordini. Il testo visualizzato è corretto ma potrebbe essere più gentile. Valutare rewording per prossima release testi. Modifica editoriale di bassa rilevanza tecnica. - disponibilità - scadenza fattura,Tecnico,media,72,244
231,Crash critico modulo fatzione durante elaborazione ordini cliente per lieve ordine urgente,"Il servizio di invio email automatiche si è inceppato per 2 ore. Ora ha ripreso, ma c'è una coda di 50 email in attesa. Monitroare lo msaltimento della coda per sasicurarsi che non si blocchi di nuovo. checkre configurazione SMTP relay., problema su  ringraziamo",Tecnico,alta,90,262
232,Nota: monitoraggio passivo sviluppo per condizioni commerciali fattura - importo,"Timeout sporadici durante l'update delle anagrafiche su clienti. Succede circa 1 ovlta su 10 tentativi. Riprova e funziona. Indice di instabilità del database che va indagata, nache se non blocca il lavoro., problema su ordine con fattura bonifico",Tecnico,media,80,247
233,Info: tracciamento attività fatzione - scadenza,"Domanda generica su logica funzionamento sconti in Linea Basic. Serve per aggiornare il wiki interno e ofrmare i junior. Il system funziona come atteso, si richiede solo conferma teorica della formula. Da gestire a tempo perso come attività di knowledge sharing. pianificarei",Tecnico,bassa,47,275
234,Blocco inserimento ordini ORD-88949 - bug 504 con disponibilità - lieve,Il job notturno di importazione dati ha saltato 5 record su 1000. Errore di validazione sui campi data. I restanti 995 record sono ok. Analizzare i 5 scarti e cpaire perché il formato data era errato.,Tecnico,media,71,200
235,Bug funzionale: sconto IVA non calcolato su estero,Il job notturno di importzaione dati ha saltato 5 record su 1000. error di validzaione sui campi data. I restanit 995 ercord sono ok. Analizzare i 5 scarti e cpaire perché il formato data era errato. con scadenza,Tecnico,media,50,212
236,Servizio magazzino non risponde - blocco operativo vendite,"Richiesta patch di sicurezza per libreria obsoelta in magazzino. Vulnerabilità media segnalata dal security scan. Non c'è exploit attivo, ma la policy richiede update entro 30 giorni. Pianificare installazione patch in ambiente di test.",Tecnico,bassa,58,236
237,Warning disco: server pre-produzione al 85% (rischio saturazione),Feedback su usabilità interfaccia vendite: i colori dei grafici sono poco leggibili. Problema puramente cosmetico che non impatat le funzionalità. Valutare restyling grafico quando si metterà mano al frontend. Segnalazione di bassa priorità per backlog UX.,Tecnico,media,65,256
238,Info: tracciamento attività magazzino negoziazione,"Il servizio magazzino non risponde da 5 ore causando down completo operativo totale. Impossibile per utenti commerciali accedere per generare preventivi. Clienti Tirabassi, Tamburello e Gucci e figli attendono offerte con scadenza oggi. Nessun workaround disponibile, system mostra NullPointerException. Impatto critico su vendite e relazioni clienti. Assistenza urgentissimo necessaria.u",Tecnico,alta,50,388
239,Warning disco: server produzione al 85% (rischio saturazione) lieve,Info su messaggio di cortesia in processo ordini. Il testo vsiualizzato è corertto ma potrebbe essere più gentile. Valutare rewording per prossima release testi. Modifica editroiale di bassa rilevanza tecnica.n,Tecnico,bassa,67,210
240,Instabilità DB: timeout random su update anagrafiche per condizioni commerciali,Segnalazione glitch grafico minore su catalogo in risoluzione 4K. Il footer si sovrappone leggermente ma i bottoni funzionano. Difetto visivo marginale da correggere quando capiterà occasione. Non impatta l'operatività degli utenti standard. con pianificare - pianificare,Tecnico,media,79,271
241,Info: tracciamento attività reportistica,"L'utente admin_01 segnala bug 'Access Denied' su una specifica cartella. I pemressi sembrano corretti a system. L'utente può lavorare su alter cartelle, ma quella specifica è inaccessibile. Verificare ACL su file server.",Tecnico,media,40,220
242,Test: funzionalità sandbox pre-produzione con negoziazione per bonifico,Disallineamento giacenze magazzino tra ERP e e-commerce. Alcuni articoli risultano disponibili online ma sono a zero in magazzino. Rischio ordini non evadibili. Forzare una sincronizzazione completa stanotte.c,Tecnico,media,71,209
243,Wishlist: estetica interfaccia vendite con pianificare - negoziazione per scadenza,"Richiesta patch di sicurezza per liberria obsloeta in vendite. Vulenrabilità media segnalata dal security scan. Non c'è exploit attivo, ma la policy richiede aggiornamento entro 30 giorni. Pianificare installazione patch in ambiente di test.",Tecnico,bassa,82,241
244,Test: funzionalità sandbox demo con negoziazione - suggerimento,"Il sistema demo è cmopletamente bloccato da questa mattina. Impossibile accedere al modulo fatzione e gestione ordini. Circa 9 utenti bloccati inclusi reparti amministrativi e commerciali. Errore restituito: ERR_TIMEOUT. Tutte operazioni business ferme includendo emissione fatture per clienti Monti, Cerquiglini e Calbo SPA e conferma ordini. Intervento urgentissimo richiesto. per suggerimento - importo listino",Tecnico,alta,63,413
245,Info: codice 502 (falso positivo),Sistema completamente bloccato durante generazione preventivi per cliente Goldstein-Cicala e fgili. Il modulo assistenza va in crash con error 502 quando si tenta calcolo per Linea acc.r.i Team commerciale impossibilitato a inviare offerte. Scadenza opportunità entro entro oggi. Ripristino urg. necessario per non perdere vendita. - relativo a gestione con ordine urgente con importo,Tecnico,alta,33,384
246,Warning disco: server pre-produzione al 85% (rischio saturazione),"Studio statistico sui log di accesso al modulo assistenza. Raccolta dati grezzi per tesi di ottimizzazione database. Nessun erorre da investigare, solo data mining su storico. Processo da lanciare in background senza priorità. bonificoi",Tecnico,bassa,65,236
247,Bug funzionale: sconto IVA non calcolato su estero,"Richiesta patch di sicurezza per libreria obsoleta in clienti. Vulnerabilità media segnalata dal security scan. Non c'è exploit attivo, ma la policy richiede aggoirnamento entro 30 giorni. Pianificare installazione patch in amibente di test., problema su  cc: direttore fattura per lieve per bonifico",Tecnico,media,50,300
248,"Emergenza: perdita dati cliente Delle, Boiardo e Crispi e figli su ambiente staging con fattura per pianificare per disponibilità","Sessione di test esplorativo su ambiente staging per nuovi assunti. Utilizzo sandbox per prendere confidenza con le funzioni base. Nessun output atteso, solo attività didattica. Non richiede supervisione senior.",Tecnico,alta,129,211
249,Coda email bloccata: 50 messaggi in attesa (ritardo comunicazioni),Glitch visuale nella tabella ordini: la colonna 'Toatle' a volte appare vuota. Facendo refresh della pagina i dati compaiono. Problema intermittente che genera confusione nel reparto vendite. Non blocca gli ordini ma genrea chiamate di assistenza inutili.. Segnalato anche versione per lieveu,Tecnico,media,66,292
250,Info: codice 500 (falso positivo) con importo con negoziazione,"Domanda generica su logica funzionamento sconti in Linea accessri. Serve per aggiornare il wiki interno e formaer i junior. Il sistema funziona come atteso, si richiede solo cnoferma teorica della formula. Da gestire a tempo perso come attività di knowledge sharign.d",Tecnico,bassa,62,267
251,Accesso negato parziale: cartella specifica inaccessibile per condizioni commerciali con condizioni commerciali,Il job notturno di importazione dati ha saltato 5 record su 1000. Errore di validazione sui campi data. I restanti 995 record sono ok. Analizzare i 5 scarti e capire perché il formato data era errato.,Tecnico,media,111,200
252,Info: codice 503 (falso positivo),Glitch visuale nella tabella ordini: la colonna 'Totale' a volte appare vuota. Facendo refresh della pagina i dati compaiono. issue intermittente che genera confsuione nel reparto vendite. Non blocca gli ordini ma genera chiamate di assistenza inutili.,Tecnico,media,33,252
253,Doc: manuale operativo assistenza,Segnalazione glitch grafico minore su assistneza in risoluzione 4K. Il footer si sovrappone leggermente ma i bottoni funzionano. Difetto visivo marginale da croreggere quando capiterà occasione. Non impatta l'operatività degli utenti standard. contratto con bonifico,Tecnico,bassa,33,266
254,Roadmap: supporto futuro ERP,Emergenza: rilevata perdita dati cliente Bruscantini-Sbarbaro s.r.l. su ambiente demo. Informazioni inserite ieri in fatturazione non più disponibili. Query ricerca restituiscono problem 504. Dati critici per fatturazione ordine ORD-60421 e reportistica. Impossibile recuperare anagrafiche e storico transazioni. Richiesto intervento immediato per ripristino.,Tecnico,alta,28,359
255,Info: codice 504 (falso positivo) - pagamento - ordine urgente,"Blocco totale inserimento oridni nel sistema. Impossibile salvare oridne ORD-83096 per cliente Travia-Fuseli e figli. Modulo assistenza restituicse errore ""504"" e non completa operazione. Processo commerciale fermo da 10 ore. Cliente attende conferma per ordine da 974.0.2 Assistenza tecnica immediata richiesta per bslocco.",Tecnico,alta,62,324
256,Analisi: statistiche log assistenza suggerimento con pagamento,"Log del server application pieno di warning 'Connection Reset'. Il servizio non è mai andato down, ma i log crescono di 1GB al giorno. Rischio saturazione disco se non si indaga la causa. Situazione da monitorare e correggere prima che diventi critica. bonifico",Tecnico,bassa,62,261
257,Servizio magazzino non risponde - blocco operativo vendite,"Draft pianificaizone manutenzione v3.0.0 per l'anno prossimo. Inizio raccolta requisiti preliminari per upgrade futuro. Attività di studio fattibilità a lungo termine. Nessuna scadenza imminente, solo fase di brainstorming tecnico. - scadenza",Tecnico,media,58,242
258,Emergenza: perdita dati cliente Fuseli-Medici SPA su ambiente staging per importo sconto,"Nota di osservazione su ambiente staging: performance stabili. Tracciamento periodico KPI di applicativo per reportistica mensile. Tutti i parametri sono nella nomra. Ticket aperto solo per loggare l'avvenuto controllo di routine., problema su report",Tecnico,alta,88,250
259,Roadmap: supporto futuro CRM con preventivo,Disallineamento giacenze magazzino tra ERP e e-commerce. Alcuni articoli risultano disponibili online ma sono a zero in magazzino. Rischio ordini non evadibili. Forzare una sincronizzazione completa stanotte.,Tecnico,media,43,208
260,Warning disco: server pre-produzione al 85% (rischio saturazione),"Domanda generica su logica funzionamento sconti in Linea Basic. Serve per aggiornare il wiki interno e formare i junior. Il sistema funziona come atteso, si rcihiede solo conferma teorica della formula. Da gestire a tempo perso come attività di knowledge sharing.",Tecnico,bassa,65,263
261,Query lenta: ricerca clienti senza indice (full scan) con listino - lieve,"Studio statistico sui log di acc. al modulo assistenza. Raccolta dati grezzi per tesi di ottimizzazione database. Nessun error da investigare, solo daat mining su storico. Processo da lanciare in background senza priorità. lieve",Tecnico,bassa,73,228
262,Domanda: funzionamento teorico preventivi pagamento,Il job notturno di importazione dati ha saltato 5 record su 1000. err di validazione sui campi data. I restanti 995 record osno ok. Analizzare i 5 scatri e capire perché il formato adta era errato.,Tecnico,media,51,197
263,Info: codice 500 (falso positivo) negoziazione con suggerimento con lieve,"Richiesta patch di sicurezza per libreria obsoleta in reportistica. Vulnerabilità media segnalata dal security scan. Non c'è exploit attivo, ma la policy richiede aggiornamento entro 30 giorni. Pianificare installazione patch in ambiente di test.",Tecnico,bassa,73,246
264,Segnalazione: glitch grafico produzione con fattura,"Richiesta pathc di sicurezza per libreria obsoleta in magazzino. Vulnerabilità media segnalata dal security scan. Non c'è exploit attivo, ma la policy richiede aggiornamento entro 30 giorni. Pianificare installazione patch in ambiente di test.",Tecnico,bassa,51,243
265,URGENTE: Sistema sviluppo down - impossibile accedere a doczione,"Emergenza: rilevata perdita dati cliente Villadicani, Lussu e Gentili Group su ambiente sviluppo. Informazioni inserite ieri in reportistica non più disponibili. Query ricerca restituiscono err ERR_TIMEOUT. Dati critici per fatturazione ordine ORD-94275 e reportistica. Impossibile recuperare anagrafiche e storico transazioni. Richiesto intervento immediato per ripristino. - sconto",Tecnico,alta,64,383
266,Segnalazione: glitch grafico demo,"L'utente admin_01 segnala problem 'Access Denied' su una specifica cartella. I permessi sembraon corretti a sistema. L'utente può lavorare su altre cartelle, ma quella specfiica è inaccessibile. Verificare ACL su file server. analisi - importo bonifico - fatturau",Tecnico,media,33,263
267,URGENTE: Sistema test down - impossibile accedere a fatturazione - pianificare,"Segnalazione glitch grafico minore su magazzino in risoluzione 4K. Il footer si sovrappone leggermente ma i bottoni funzionano. Difetto visivo marginale da correggere quando capiteàr occasione. Non impatta l'operatività degli utenti standard., problema su  ringraziamoi",Tecnico,alta,78,269
268,Vulnerabilità security: patch richiesta entro 30gg,Query di ricerca clienti lenta: manca indice sulla colonna 'Partita IAV'. Ogni ricerca fa full table sca.n Creare indice per migliorare tempi di risposta. Attività di tuning DB standard. condizioni commerciali con lieve listino,Tecnico,bassa,50,227
