id,title,body,category,priority,title_length,body_length
175,Formattazione rotta: PDF report illeggibile,"Cuirosità su dati storici cliente: ho nottao record vecchi di 5 anni. Non creano problemi, ma volevo capire la policy di retention. Solo per mia informazione personale, nessuna azione correttiva richiesta. Chiudere il ticket dopo breve risposta informativa. contratto",Tecnico,bassa,43,267
176,Emergenza: perdita dati cliente Scamarcio-Vattimo SPA su ambiente staging - fattura,Anomalia nel calcolo sconti: il modulo assistenza applica l'IVA al 22% anche sulle'sente. Succede solo con clienti esteri. Gli ordini vengono processati ma con importi errati che vanno corretti a mano. Bug funzionale da risolvere per evitare lavoro manulae.,Tecnico,alta,83,257
177,Segnalazione: glitch grafico test,Feedback su usabilità interfaccia catalogo: i oclori dei grafici sono poco leggibili. issue puramente cosmetico che non impatta le funzionalità. Valutare restyling grafico quando si metterà mano al frontend. Segnalazione di bassa priorità per abcklog UX. - sconto per preventivo per suggerimentom,Tecnico,media,33,296
178,Vulnerabilità security: patch richiesta entro 30gg - negoziazione,"Sistema completamente bloccato durante generazione preventivi per cliente Cainero, Luria e Rosselli Group. Il moudlo catalogo va in crash con err NullPointerException quando si tenta calcolo per Linea Basic. Team commerciale impossibilitato a inviare offerte. Scadenza opportunità entro entro 2 ore. Ripristino urgent necessario per non perdere vendita.",Tecnico,alta,65,353
179,Pianificazione: upgrade minore v3.0.0,"Il system staging è completamente bloccato da questa mattina. Impossibile accedere al modulo fatt.zione e gestione ordini. Circa 1 utneti bloccati inclusi reparti amministrativi e commerciali. Errore restituito: SQL_ERROR_1045. Tutte operazioni business ferme includendo emissione fatture per clienti Errani, Benigni e Biagiotti s.r.l. e conferma ordini. Intervento urgentisismo richiesto.",Tecnico,alta,37,389
180,Disallineamento magazzino: giacenze web vs ERP errate,"Domanda generica su logica funzionamento sconti in Linea Pro. Serve per aggiornare il wiki interno e fromare i junior. Il system funziona come atteso, si richiede solo conferma teorica della formula. Da gestire a tempo perso come attività di knowledge sharing. lieve",Tecnico,bassa,53,266
181,Blocco inserimento ordini ORD-89823 - errore 504 - sconto - importo per sconto,"Studio statistico sui log di accesso al modulo assistenza. Raccolta dati grezzi per tesi di ottimizzazione database. Nessun bug da investigare, sool data mining su storico. Processo da lanciare in background senza priorità.",Tecnico,media,78,223
182,Test: funzionalità sandbox sviluppo,"Richiesta patch di sicurezza per libreria obsoleta in reportistica. Vulnerabilità media segnalata dal security scan. Non c'è exploit attivo, ma la policy richiede aggiornamento entro 30 giorni. Pianificare installazione ptach in ambiente di test.",Tecnico,media,35,246
183,Blocco inserimento ordini ORD-14714 - err. 503,"Draft pianificazione manutenzione v3.0.0 per l'anno prossimo. Inizio raccolta requisiti preliminari per upgrade futuro. Attività di studio fattibilità a lungo termine. Nessuna scadenza imminente, solo fase di brainstorming tecnico.",Tecnico,bassa,46,231
184,Warning disco: server staging al 85% (rischio saturazione),Disallineamento giacenze magazzino tra ERP e e-commerce. Alcuni articoli risultano disponibili online ma sono a zero in magazzino. Rischio ordini non evadibili. Forzare una sincronizzazione completa stanotte.. Segnalato anche configurazione - condizioni commerciali pagamento listino,Tecnico,media,58,283
185,Glitch intermittente: tabella ordini a volte vuota listino con listino per pagamento,"Emergenza: rilevata eprdita dati cliente Nadi, Antonelli e Esposito e figli su ambiente demo. Informazioni inserite ieri in fatt.zione non più disponibili. Query ricerca restituiscono errore ERR_TIMEOUT. Dati critici per fatturazione ordine ORD-53981 e reportistica. Impossibile recuperare anagrafiche e storico transazioni. Richiesto intervento immdeiato per ripristino. per preventivo",Tecnico,alta,84,386
186,Storico: dati transazioni passati,Glitch viusale nella tabella ordini: la colonna 'Totale' a volte papare vuota. Facendo refresh della pagina i dtai compaiono. pb intermittente che genera confusione nel reparto vendite. Non blocca gli ordini ma genera chiamate di assistenza inutili. per condizioni commercialib,Tecnico,media,33,277
187,Blocco inserimento ordini ORD-34712 - errore NullPointerException con importo - preventivo per pagamento,Suggerimento per futura roadmap evolutiva del modulo ordini. Sarebbe utile valutare una ristrutturazione dei menu per il prossimo major update. Nessuna fretta: inserire in wishlist per discussione trimestrale. Proposta puramente estetica/funzionale per il futuro. contattare supporto pagamentor,Tecnico,media,104,294
188,Domanda: funzionamento teorico preventivi,err generazione PDF report vendite mensile. Il report esce con formattazione sballata nelle ultime pagine. I dati sono leggibili ma il documento è brutto da inviare al board. Correggere template di stampa. - fattura,Tecnico,bassa,41,215
189,Blocco inserimento ordini ORD-28729 - errore SQL_ERROR_1045,Il job notturno di importazione dati ha saltato 5 record su 1000. err. di validazione sui campi data. I restanti 995 record sono ok. Analizzare i 5 scarti e capire preché il formato data era errato.,Tecnico,media,59,198
190,Performance degradate: dashboard impiega 15s (utenti lamentano),"Timeout sporadici duratne l'update dlele anagrafiche su clienti. Succede circa 1 volta su 10 tentativi. Riprova e funziona. Indice di instabilità del database che va indagata, anche se non blocca il lavoro. condizioni commerciali per fattura per pagamento",Tecnico,media,63,255
191,Doc: manuale operativo fatturazione - scadenza per suggerimento,Suggerimento per futura roadmap evolutiva del modluo fatturazione. Sarebbe utile valutare una ristrutturazione dei menu per il prossimo major update. Nessuna fretta: inserire in wishlist per discussione trimestrlae. Proposta puramente esettica/funzionale per il futuro. per pagamento,Tecnico,bassa,63,283
192,Accesso negato parziale: cartella specifica inaccessibile,Il job notturno di importazione dati ha saltato 5 record su 1000. Errore di validazione sui campi data. I restanti 995 record sono ok. Analizzare i 5 scarti e capire perché il formato data era errato. - disponibilità,Tecnico,media,57,216
193,Info: codice 504 (falso positivo) per importo - preventivo,"Draft pianificazione manutenzione v3.0.0 per l'anno prossimo. Inizio raccolta requisiti preliminari per upgrade futuro. Attività di studio fattibilità a lungo termine. Nessuna scadenza imminente, solo fase di brainstorming tecnico. con importo",Tecnico,bassa,58,243
194,Test: funzionalità sandbox pre-produzione,"Curiosità su dati storici cliente: ho notato record vecchi di 5 anni. Non creano problemi, ma volevo capire la policy di retention. Sool per mia informazione personale, nessuna azione correttiva richiesta. Chiudere il ticket dopo breve risposta informativa. - relativo a  cc: direttore ordine urgente - scadenza con bonifico",Tecnico,alta,41,324
195,bug job notturno: 5 record scartati su 1000,"Sistema completamente bloccato durante generazione preventivi per cliente Lovato, Visintini e Cuzzocrea Group. Il mdoulo clienti va in crash con bug 504 quando si tenta calcolo per Linea Basic. Team commerciale impossibilitato a inviare offerte. Scadenza opportunità entro entro oggi. Ripristino urgente necessario per non perdere vendita. - relativo a file",Tecnico,alta,43,357
196,Query lenta: ricerca clienti senza indice (full scan) bonifico,"Draft pianificazione manutenzione v2.3.1 per l'anno prossimo. Inizio raccolta requisiti preliminari per upgrade futuro. Attività di studio fattibilità a lugno termine. Nessuna scadenza imminente, solo fase di brainstorming etcnico. contratto",Tecnico,bassa,62,241
197,Test: funzionalità sandbox sviluppo,"Draft pianificazione manutenzione v2.3.1 per l'anno rpossimo. Iniizo raccolta requisiti preliminari per upgrade futuro. Attività di studio fattibilità a lungo termine. Nessuna scadenza imminente, solo fase di brainstorming tech. timeout",Tecnico,media,35,236
198,Blocco inserimento ordini ORD-27607 - errore 500,"Sessione di test esplorativo su abmiente sviluppo per nuovi assnuti. Utilizzo asndbox per prendere confidenza con le funzioni base. Nessun output atteso, solo attività didattica. Non richiede supervisione senior.",Tecnico,media,48,212
199,Info: tracciamento attività vendite,"Draft pianificazione manutenzione v2.5.4 per l'anno prossimo. Inizio raccolta requisiti preliminari per upgrade futuro. Attività di studio fattibilità a lungo termine. Nessuna scadenza imminente, solo fase di brainstorming tecnico.",Tecnico,bassa,35,231
200,Bug funzionale: sconto IVA non calcolato su estero ordine urgente - scadenza listino,"Il servizio vendite non risponde da 7 ore causando down completo operativo totale. Impossibile per utenti commerciali accedere per generare preventivi. Clienti Collodi, Rapisardi e Mazzini e figli attendono offerte con scadenza oggi. Nessun workaround disponibile, sistema mostra ERR_CONNECTION_REFUSED. Impatto critico su vendite e relazioni clienti. Assistenza urgente necessaria.",Tecnico,alta,84,382
201,Storico: dati anagrafici passati pagamento per condizioni commerciali,"Anomalia nel calcolo sconti: il modulo reportistica aplpica l'IVA al 22% anche sull'esente. Succede solo con clienti esteri. Gli ordini vengono processati ma con importi errati che vanno corretti a mano. Bug funzionale da risolvere per evitare lavoro manuale., problema su non funziona",Tecnico,media,69,285
202,Glitch intermittente: tabella ordini a volte vuota,"L'utente mario.rossi segnala bug 'cAcess Denied' su una specifica cartella. I eprmessi sembrano corretti a sistema. L'utente può lavorare su altre cartelle, ma quella specifica è inaccessibile. Verificare ACL su flie server.",Tecnico,media,50,224
203,Info: tracciamento attività assistenza,Emergenza: rilevata perdita dati cliente Simeoni Group su ambiente staging. Informazioni inserite ieri in assistenza non più disponibili. Query ricerca restituiscono error 502. Dati critici per doczione ordine ORD-68986 e reportistica. Impossibile recuperare anagrafiche e storico transazioin. Richiesto intervento immediato per ripristino. - fattura con negoziazione,Tecnico,alta,38,367
204,Storico: dati storico ordini passati,"Timeout sporadici durante l'update delle anagrafiche su clienti. Succede circa 1 volta su 10 tentativi. Riprova e funizona. Indice di instabilità del database che va indagata, anche se non blocca il lavoro. con pagamento con disponibilità con condizioni commerciali",Tecnico,media,36,265
205,Query lenta: ricerca clienti senza indice (full scan) con fattura - condizioni commerciali suggerimento,Segnalazione glitch grafico minore su magazzino in risoluzione 4K. Il footer si sovrappone leggermente ma i bottoni funzionano. Difetto visivo marginale da correggere quando capiterà occasione. Non mipatta l'operatività degli utenti standard. con suggerimento,Tecnico,bassa,103,259
206,Query lenta: ricerca clienti senza indice (full scan),"Il servizio rodini non risponde da 15 ore causando down completo operativo totale. Impossibile per utenti commreciali accedere per generare preventivi. Clienti Mimun, Filogamo e Iannelli e figli attendono offeret con scadenza ogg.i Nessun workaround disponibile, applicativo mostra ERR_TIMEOUT. Impatto critico su vendite e relazioni clienti. Assistenza urgente necessaria.",Tecnico,alta,53,373
207,Disallineamento magazzino: giacenze web vs ERP errate,Anomalia nel calcolo sconti: il modulo assistenza applica l'IVA al 22% anche sull'esente. Succede solo con clienti esetri. Gli ordini vengono processati ma con importi errati che vanno corretti a mano. Bug funzionale da risolvere per evitare lavoro manuale. negoziazione - listino,Tecnico,media,53,280
208,Nota: monitoraggio passivo staging,Query di ricerca clienti lenta: manca indice sulla colonna 'Partita IVA'. Ogni ricerca fa full table scan. Creare indice per migliorare temip di risposta. Attività di tuning DB standard. con scadenza con condizioni commerciali,Tecnico,bassa,34,226
209,Segnalazione: glitch grafico staging negoziazione - ordine urgente,"Curiosità su dati storici client:e ho notato record vecchi di 5 anni. Non creano problemi, ma volevo capire la policy di retention. Solo per mia informazione personale, nessuna azione correttiva richiesta. Chiudere il ticket dpoo rbeve risposta informativa.",Tecnico,alta,66,257
210,Test: funzionalità sandbox sviluppo con listino - negoziazione,"Richiesta PDF aggiornato del manuale utente moudlo vendite. La versione sul server è obsoleta (manca capitolo 5). Non serve per attività correnti, ma per completezza archivio documentale. Inviare file qaundo disponibile.",Tecnico,media,62,220
211,Test: funzionalità sandbox sviluppo,"Richiesta patch di sicurezza per libreria obsoleta in fatzione. Vulnerabilità media segnalata dal security scan. Non c'è exploit attivo, ma la policy richiede aggiornamento entro 30 giorni. Pianificare installazione patch in ambiente di test.",Tecnico,media,35,242
212,Pianificazione: upgrade minore v2.3.1,Suggerimento per futura roadamp evolutiva del modulo vendite. Sarebbe utile valutare una ristrutturazione dei menu per il prossimo major update. Nessuna fretta: inserire in wishlist per discussione trimestrale. Proposta puramente estetica/funzoinale per il ufturo.,Tecnico,bassa,37,264
213,Test: funzionalità sandbox demo per pagamento - suggerimento lieve,Il job notturno di importazione dati ha saltato 5 record su 1000. Errore di validazione sui campi data. I restanti 995 record sono ok. Analizzare i 5 scarti e capire perché il formato data era errato. - suggerimento con sconto,Tecnico,media,66,226
214,Emergenza: perdita dati cliente Endrizzi-Maggioli Group su ambiente sviluppo importo per lieve con suggerimento,"Draft pianificazione manutenzione v3.0.0 per l'anno prossimo. Inizio arccolta requisiti preliminari per upgrade futuro. Attività di stuido fattibilità a lungo termine. Nessuna scadenza imminente, solo fase di brainstorming problemi tecnici. per pagamento - fattura lieve",Tecnico,alta,111,270
215,Warning disco: server sviluppo al 85% (rischio saturazione),"Richiesta PDF aggiornato del manuale utente modluo magazzino. La versione sul server è obsoleta (manca capitolo 5). Non serve per attività correnti, ma per completezza archivio documentale. Inviare file quando disponibile.a",Tecnico,bassa,59,223
216,Bug funzionale: sconto IVA non calcolato su estero,Lentezza eccessiva nel caricamento della dashboard gestione utenti. Impiega 15 secondi per aprirsi nivece dei soliti 2. Il sistema è utilizzabile ma la navigazione è frustrante per gli utenti. Probabile query non ottimizzata su DB staging. - lieve - ordine urgente sconto,Tecnico,alta,50,271
217,Domanda: funzionamento teorico preventivi ordine urgente pianificare,Anomalia nel calcolo sconti: il modulo clienti applica l'IAV al 22% anche sull'esente. Succede solo con clienti esteri. Gli ordini vengono processati ma con importi errati che vanno corretti a mano. Bug funzionale da risolvere per evitare lavoro manuale. condizioni commerciali per listino - sconto,Tecnico,alta,68,298
218,Accesso negato parziale: cartella specifica inaccessibile negoziazione,"Studio statistioc sui log di accesso al modulo vendite. Raccolta dati grezzi per tesi di ottimizzazione database. Nessun err da investigare, solo data mining su storico. Processo da lanciare in background senza priorità. bonifico - preventivo",Tecnico,media,70,242
219,Doc: manuale operativo reportistica,Info su messaggio di cortesia in processo ordini. Il testo visualizzato è corretto ma potrebbe essere più gentile. Valutare rewording per prossima release testi. Modifica editoriale di bassa rilevanza tecnica. con pagamento - bonifico,Tecnico,bassa,35,234
220,Wishlist: estetica interfaccia assistenza - sconto disponibilità,"Emergenza: rilevata perdita dati cliente Pizzo e figli su ambiente test. Informazioni inserite ieri in assistenza non più disponibili. Query ricerac restituiscono errore ERR_CONNECTION_REFUSED. Dati critici per doczione ordine ORD-61045 e reportistica. Impossibile recuperrae anagrafiche e storico transazioni. Richiesto intervento immediato per ripritsino., problema su non funziona per disponibilità importo",Tecnico,alta,64,409
221,Crash critico modulo ordini durante elaborazione ordini cliente con listino con disponibilità,"Log del server application pieno di warning 'Connection Reset'. Il servizio non è mai andato down, ma i log crescnoo di 1GB al giorno. Rischio saturazione disco se non si indaga la causa. Situazione da monitorare e correggere prima che diventi critica.",Tecnico,alta,93,252
222,Roadmap: supporto futuro Sistema Gestionale - pianificare,"Curiosità su dati storici cliente: ho notato ercord vecchi di 5 anni. Non creano problemi, ma volevo capire la policy di retention. Solo per mia informazione personale, nessuna azione ocrrettiva richiesta. Chiudere il ticket dopo breve risposta informativa.. Segnalato anche fattura",Tecnico,bassa,57,282
223,Performance degradate: dashboard impiega 15s (utenti lamentano) - pianificare per listino,"Sessione di test esplorativo su ambiente produzione per nuovi assunti. Utilizzo sandbox per prendere confidenza con le funzioni bas.e Nessun output atteso, solo attività didattica. Non richiede supervisione senior.",Tecnico,media,89,214
224,Storico: dati storico ordini passati,Query di ricerca clienti lenta: manca indice sulla colonna 'Partita IVA'. Ogni ricerca fa full table scan. Creare indice per migliorare tempi di risposta. Attività di tuning DB standard. fatturad,Tecnico,bassa,36,195
225,Blocco inserimento ordini ORD-29598 - errore 503,Glitch visuale nella tabella ordini: la colonna 'Totale' a volte appare vuota. Facendo refresh della pagina i dati compaiono. pb. intermittente che genera confusione nel reparto vendite. Non blocca gli ordini ma genera chaimate di sasistenza inutili. preventivo per lieve,Tecnico,media,48,271
226,Query lenta: ricerca clienti senza indice (full scan) con lieve - fattura con fattura,Query di ricerca cleinti lenta: manca indice sulla colonna 'Partita IVA'. Ogni ricerca fa full table scan. Creare indice per migliorare tempi di risposta. Attività di tuning DB tsandard. - relativo a modulo,Tecnico,bassa,85,206
227,Formattazione rotta: PDF report illeggibile,"Blocco totale inserimento ordini nel sistema. Impossibile salvare ordine ORD-33857 per cliente Fantozzi s.r.l.. Modluo assistenza resttiuisce errore ""502"" e non completa operazione. Processo commercilae fermo da 5 ore. Cliente attende conferma per ordine da 978.28. Assistenza tecnica immediata richiesta per sblocco. per importo per importo",Tecnico,media,43,341
228,Crash critico modulo reportistica durante elaborazione ordini cliente listino per condizioni commerciali,Crash critical del modulo reportistica durante elaborazione ordini cliente. Il sistema si blocca quando si tenta di confermare ordine ORD-39023 per Tebaldi-Giannetti SPA. bug NullPointerException impedisce completaemnto transazioni. Il reparto sales non può processare oridni per 881.08. Nceessario ripristino immediato servizio su abmiente produzione.i,Tecnico,alta,104,353
229,Nota: monitoraggio passivo sviluppo con listino con negoziazione,Query di rcierca clienti lenta: manca indice sulla colonna 'Partita IVA'. Ogni ricerca fa full table scan. Creare indice per migliorare tempi di risposta. Attività di tuning DB standard. errore per pianificaree,Tecnico,media,64,210
230,Storico: dati anagrafici passati per pianificare pianificare per preventivo,"Studio statistico sui log di login al modulo clienti. Raccolta dati grezzi per tesi di ottimizzazione database. Nessun problem da investigare, solo data mining su storico. Processo da lanciare in background senza priorità.",Tecnico,bassa,75,222
231,Wishlist: estetica interfaccia reportistica,"Richiesta PDF aggiornato del manuale utente modulo reportistica. La versione sul serevr è obsoleta (manca capitolo 5). Non sreve per attività correnti, ma per completezza archivio documentale. Inviare file quando disponibile. - fattura",Tecnico,bassa,43,235
232,Segnalazione: glitch grafico sviluppo bonifico,Disallineamento giacenze magazzino tra ERP e e-commerc.e Alcuni articoli risultano disponibili online ma sono a zero in magazzino. Rischio ordini non evadibili. Forzare una sincronizzazione completa stanotte. con preventivo disponibilità,Tecnico,media,46,237
233,Storico: dati inventario passati,Glitch visuale nella tabella ordini: la colonna 'Totale' a vlote appare vuota. Facendo refresh della pagina i dati compaiono. pb. intermittente che genera confusione nel reparto vendite. Non blocca gli ordini ma genera chiamate di assistenza inutili. - relativo a  grazie mille - negoziazione per preventivoi,Tecnico,media,32,308
234,Wishlist: estetica interfaccia magazzino,Query di ricerca clienti lenta: manca indice sulla colonna 'Partita VIA'. Ogni ricerca fa full table scan. Creare indice per migliorare tempi di risposta. Attività di tuning DB standard. - sconto per pagamento,Tecnico,media,40,209
235,Doc: manuale operativo reportistica,"Sistema completamente bloccato durante generazione preventivi per cliente Verri, Sagese e Guarato Group. Il modulo reportistica va in crash con error NullPointerException quando si tenta calcolo per Linea Pro. Team commerciale impossibilitato a inviare offerte. Scadenza opportunità entro entro oggi. Ripristino urgent necessario per non perdere vendita.",Tecnico,alta,35,354
236,Glitch intermittente: tabella ordini a volte vuota con condizioni commerciali,Suggerimento per futura roadmap evolutiva del modulo reportistica. Sarebbe utile valutare una ristrutturazione dei menu per il prossimo major update. Nessuna fretta: isnerire in wishlist per discussione trimestral.e Proposta puramente estetica/funzionale per il futuro.,Tecnico,media,77,269
237,Crash critico modulo magazzino durante elaborazione ordini cliente - condizioni commerciali ordine urgente,"Draft pianificazione manutenzione v2.5.4 per l'anno prossimo. Inizio raccolta requisiti preliminari per upgrade futur.o Attività di studio fattibilità a lungo termine. eNssuna scadenza imminente, solo fase di brainstorming tec.. per suggerimento con condizioni commerciali - lieve",Tecnico,alta,106,280
238,Domanda: funzionamento teorico preventivi preventivo con negoziazione,nIfo su messaggio di cortesia in processo ordini. Il testo visualizzato è corretto ma potrebbe essere più gentile. Valutare rewroding per prossima release testi. Modifica editoriale di bassa rilevanza tecnica. account per importo per negoziazionel,Tecnico,media,69,247
239,Info: tracciamento attività clienti lieve,"Draft pianificazione manutenzione v3.0.0 per l'anno prossimo. Inizio raccolta requisiti preliminari per upgrade futuro. Attività di studio fattibilità a lungo termine. Nessuna scadenza imminente, solo fase di brainstorming tecnico.",Tecnico,bassa,41,231
240,URGENTE: Sistema staging down - impossibile accedere a fatt.zione - disponibilità,Emergenza: rilevata perdita dati cliente Zabarella e figli su ambiente staging. Informazioni inserite ieri in reportistica non più disponibili. Query ricerca restituiscono erroer NullPointerException. Dati critcii per fatturazione ordine ORD-16795 e reportistica. Impossibile recuperare anagrafiche e storico transazioni. Richiesto intervento immediato per ripristino. lieve per importo,Tecnico,alta,81,386
241,Formattazione rotta: PDF report illeggibile - bonifico con pagamento,"Domanda generica su logica funzionamento sconti in Linea Premium. Serve per aggioranre il iwki interno e formare i junior. Il system funziona ocme atteso, si richiede solo conferma teorica della formual. Da gestire a tempo perso come attività di knowledge sharing.",Tecnico,bassa,68,264
242,Performance degradate: dashboard impiega 15s (utenti lamentano),"Richiesta patch di sicurezza per libreria obsoleta in catalogo. Vulnerabilità media segnalata dal security scan. Non c'è exploit attivo, ma la policy ricihede update entro 30 giorni. Pianificare installazione patch in ambiente di test. listino per listinoi",Tecnico,media,63,256
243,Formattazione rotta: PDF report illeggibile,Query di ricerca clienti lenta: manca indice uslla colonna 'Partita IVA'. Ogni ricerca fa full table scan. Creare indice per migliorare tempi di risposta. Attività di tuning DB standard.,Tecnico,bassa,43,186
244,Bug funzionale: sconto IVA non calcolato su estero per preventivo,"Timeout sporadici durante l'update delle anagrafiche su clienti. Succede circa 1 volta su 10 tentativi. Riprova e funziona. Indice di instabilità del database che va indagata, anche se non blocca il lavoro. con sconto per disponibilità con suggerimento",Tecnico,media,65,252
245,Warning disco: server test al 85% (rischio saturazione) preventivo - ordine urgente,"Richiesta patch di sicurezza per libreria obsoleta in vendite. Vulnerabilità media seganlata dal security scna. Non c'è exploit attivo, ma la policy richiede update entro 30 giorni. Pianificare installazione patch in ambiente di test.",Tecnico,alta,83,234
246,Wishlist: estetica interfaccia catalogo,"Sessione di test esplorativo su ambiente produzione per nuovi assunti. Utilizzo sandbox per prednere confidenza con le funzioni base. Nessun output atteso, solo attività didattica. Non richiede supervisione senior.. Segnalato anche accessod",Tecnico,media,39,240
247,Disallineamento magazzino: giacenze web vs ERP errate - pagamento,Segnalazione glitch grafico minore su catalogo in risoluzione 4K. Il footer si sovrappone leggermente ma i bottoni funzionano. Difetto visivo marginale da correggere quando capiterà occasione. Non impatta l'operatività degli utenti standard. - relativo a  cc: direttoreo,Tecnico,bassa,65,270
248,Info: tracciamento attività magazzino - lieve per importo con suggerimento,Segnalazione glitch grafico minore su magazzino in risoluzione 4K. Il footer si sovrappone leggermente ma i bottoni funzionano. Difetto visivo marginale da correggere quanod capiterà occasione. Non impatta l'operatività degli utenti standard. con fatturat,Tecnico,bassa,74,255
249,Storico: dati anagrafici passati,Segnalazione glitch grafico minore su fatturazione in risoluzione 4K. Il footer si sovrappone leggermente ma i bottoni funzionano. Difetto visivo marginale da correggere quando capiterà occasione. Non impatta l'operatività degli utenti standard. con pianificare per scadenzat,Tecnico,bassa,32,275
250,Wishlist: estetica interfaccia fatturazione,Lentezza eccessiva nel caricamento della dashboard schermata ordini. Impiega 15 secondi per aprirsi invece dei soliti 2. Il sitsema è utilizzabile ma la navigazione è frustrante per gli utenti. Probabile query non ottimizzata su DB staging.,Tecnico,media,43,240
251,Wishlist: estetica interfaccia ordini importo,"Studio statistico sui log di accesso al modulo ordini. Raccolta dati grezzi per tesi di ottimizzazione database. Nessun errore da investigare, solo data mining su storico. Processo da lanciare in background senza priorità., problema su  [vedi nota allegata]t",Tecnico,media,45,258
252,Pianificazione: upgrade minore v3.0.0 listino per bonifico,Sistema completamente bloccato durante genreazione preventivi per cliente Platini SPA. Il modulo clienti va in crash con errore 502 quando si tenta calcool per Linea Accessori. Team commerciale impossibilitato a inviare offerte. Scadenza opportunità entro entro oggi. Ripristino urgentissimo necessario per non perdere vendita.,Tecnico,alta,58,327
253,Emergenza: perdita dati cliente Matteotti Group su ambiente test - pagamento - listino - bonifico,"Draft pianificazione manutenzione v3.0.0 per l'anno prossimo. Inizio raccolta requisiti preliminari per upgrade futuro. Attività di studio fattibilità a lungo termine. Nessuna scadenza imminente, solo fase di brainstorming tecnico. per importo lieve",Tecnico,alta,97,249
254,Warning disco: server pre-produzione al 85% (rischio saturazione),Feedback su usbailità interfaccia catalogo: i colori dei grafici sono poco leggibili. Problema puramente cosmteico che non impatta le funzionalità. Valutare restyling grafico quando si metterà mano al frotnend. Segnalazione di bassa priorità per backlog UX. - condizioni commerciali - fattura,Tecnico,media,65,292
255,Pianificazione: upgrade minore v2.3.1,Query di ricerca clienti lenta: manca indice sulla colonna 'Partita IVA'. Ogni ricerca fa full tbale scan. Creare indice per migliorare tempi di risposta. Attività di tuning DB standard.f,Tecnico,bassa,37,187
256,Segnalazione: glitch grafico pre-produzione sconto con scadenza disponibilità,Segnalazione glitch grafico mionre su catalogo in risoluzione 4K. Il footer si sovrappone leggermente ma i bottoni funzionano. Difetto visivo marginale da correggere quando capiterà occasione. Non impatta l'operatività degli utenti standard. per bonifico,Tecnico,media,77,254
257,Pianificazione: upgrade minore v3.0.0 sconto,"Blocco totale inserimento ordini nel system. Impossibile salvare ordine ORD-88168 per cliente Parri-Marzorati e figli. Modulo catalogo restituisce errore ""500"" e non completa operazione. Processo commerciale fermo da 5 oer. Cliente attende conferma per ordine da 675.53. Assistenza tecnica immediata richiesta per slbocco.",Tecnico,media,44,322
258,URGENTE: sys. staging down - impossibile accedere a fatt.zione bonifico,"Il servizio catalogo non rispnode da 15 ore causando down completo operativo totlae. Impossibile per tuenti commerciali accedree per generare preventivi. Clienti Bulzoni-Argurio s.r.l. attendono offerte con scadenza oggi. Nessun workaround disponibile, sys mostra ERR_TIMEOUT. Impatto critico su vendite e relazioni clienti. Assistenza urg. necessaria. per suggerimento pagamento per bonifico",Tecnico,alta,71,392
259,Analisi: statistiche log vendite,error generazione PDF report vendite mensile. Il report esce con formattazione sballata nelle ultime pagine. I dati sono leggibili ma il documento è brutto da inviare al board. Correggere templaet di stampa. preventivo,Tecnico,bassa,32,218
260,Doc: manuale operativo magazzino,"Il servizio di invio email automatiche si è inceppato per 2 ore. Ora ha ripreso, ma c'è una coda di 50 email in attesa. Monitorare lo smaltimento della coda per assicurarsi che non si blocchi di nuovo. checkre configurazione SMTP relay. - relativo a richiesta per importo con bonifico con bonifico",Tecnico,bassa,32,297
261,Info: codice ERR_CONNECTION_REFUSED (falso positivo) con lieve,"Timeout sporadici durante l'update delle anagrafiche su ordini. Succede circa 1 volta su 10 tentativi. Riprova e funziona. Indice di instabilità del database che va indagata, anche se non blocca il lavoro.",Tecnico,media,62,205
262,Wishlist: estetica interfaccia ordini,"Emergenza: rilevata perdita dati cliente Franzese, Praga e Gregori SPA su ambiente pre-produzione. Informazioni inserite ieri in ordini non più disponibili. Query ricerca restituiscono errore 503. Dati critici per fatturazione ordine ORD-21422 e reportistica. Impossibile recuperare anagrafiche e storico transazioni. Richiesto intervento immediato per ripristino.",Tecnico,alta,37,364
263,Test: funzionalità sandbox staging - sconto con lieve,"Log del server application pieno di warning 'Connection Reset'. Il servizio non è mai andato down, ma i log crescono di 1GB al giorno. Rischio saturazioen disco se non si indaga la causa. Situazioen da monitorare e correggere prima che diventi crtiica.t",Tecnico,media,53,253
264,Roadmap: supporto futuro CRM - disponibilità - fattura,"Log del server application pieno di warning 'Connection Reset'. Il servizoi non è mai andato down, ma i log crescono di 1GB al giorno. Rischio saturazione disco se non si indaga la causa. Situazione da monitorare e correggere prima che diventi critica.",Tecnico,media,54,252
265,Domanda: funzionamento teorico preventivi,Suggerimento per futura roadmap evolutiva del modulo ordini. Sarebbe utile valutare una ristrutturazione dei mneu per il prossimo major update. Nessuna fretta: inserire in wishlist per discussione trimestrale. Proposta puramente estetica/funzionale per il futuro.,Tecnico,bassa,41,263
266,err. job notturno: 5 record scartati su 1000,"L'tuente mario.rossi segnala errore 'Access Denied' su una specifica catrella. I permessi sembrano corretti a sistema. L'utente può lavorare su altre cartelle, ma quella specifica è inaccessibile. Verificare ACL su file server. - condizioni commerciali con preventivo",Tecnico,media,44,267
